age,default,balance,housing,loan,day,duration,campaign,pdays,previous,y,cellular,telephone,unknown,apr,aug,dec,feb,jan,jul,jun,mar,may,nov,oct,sep
53,0,17410,0,0,31,59,6,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,0,726,1,0,31,175,6,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,5980,1,0,31,150,3,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,5681,0,0,31,43,5,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
59,0,0,1,0,31,52,8,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56,0,208,0,1,31,84,6,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
45,0,51,1,0,31,67,8,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,0,0,0,0,31,85,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,0,311,0,0,31,80,11,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34,0,82,0,0,31,134,5,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,0,1996,0,1,31,34,3,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,1114,0,0,31,87,8,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,0,10347,1,0,31,153,6,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,0,2061,1,0,31,301,7,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
59,0,80,1,0,31,46,21,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
59,0,201,0,0,31,69,7,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,1138,0,0,31,283,18,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1,0,0,1,31,44,28,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,3023,0,0,31,616,3,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,526,0,1,31,251,3,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,0,4399,1,0,31,69,8,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
48,0,816,1,0,31,114,7,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,0,0,0,0,31,160,5,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,0,352,0,1,31,165,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,0,0,0,0,31,13,3,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,0,1,0,31,650,19,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,417,0,0,31,1212,5,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49,0,224,0,1,31,79,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,0,118,0,0,31,176,5,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,483,0,0,31,11,11,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,161,1,1,31,175,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,0,1209,0,0,31,98,5,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,0,404,0,0,31,125,7,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
30,0,47,0,1,31,11,17,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,0,0,1,0,31,5,25,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,0,1636,0,0,31,8,25,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,0,385,0,1,31,12,16,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,0,1240,0,0,31,812,3,-1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,6763,0,0,31,23,4,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28,0,1837,1,0,31,49,3,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,3842,0,0,31,130,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,272,0,0,31,149,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,0,0,0,31,24,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,0,-554,1,1,31,68,3,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,0,-60,0,0,31,110,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,1139,0,0,31,466,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,0,63,1,1,31,87,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,0,194,0,0,31,517,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,0,1226,0,0,31,350,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,0,4567,0,0,31,921,4,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
48,0,1591,0,0,31,217,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,1792,1,0,31,630,6,-1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,0,64,0,0,31,81,6,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,1,62,1,0,31,85,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,0,816,0,0,31,114,8,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,1694,0,1,31,55,6,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,0,37,1,1,31,28,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,0,880,0,0,31,207,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,62,0,0,31,404,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,0,42,0,0,31,75,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,0,2284,1,0,31,1088,17,-1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
55,0,264,1,1,31,1150,5,-1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56,0,689,0,0,31,232,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57,0,179,0,0,31,190,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,0,-477,0,0,31,37,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,703,0,0,31,92,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,0,377,0,0,31,384,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,0,1518,0,1,31,321,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,0,-381,1,0,31,30,29,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,7,1,1,31,18,10,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,0,1968,1,0,31,394,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,634,0,0,31,451,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,0,28,0,0,31,117,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,870,0,1,31,87,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,750,1,0,31,207,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,0,992,1,0,31,196,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,0,538,0,0,31,196,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,1063,1,0,31,413,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,153,0,1,31,15,26,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,0,124,1,0,31,81,5,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,799,0,0,31,125,6,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,4617,1,0,31,543,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,0,0,1,0,31,14,23,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55,0,603,0,0,31,91,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,0,1770,0,1,31,70,6,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,0,-404,1,0,31,130,3,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,14,0,1,31,151,8,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,0,2307,1,0,31,104,5,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,0,830,0,0,31,468,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,0,3404,0,0,31,44,7,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,0,53,0,0,31,102,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,704,1,0,31,183,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,0,3267,0,1,31,62,13,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,0,571,1,1,31,46,3,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,108,1,0,31,65,3,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,0,353,0,0,31,395,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,0,264,1,0,31,15,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36,0,462,0,0,31,474,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,0,0,1,0,31,49,5,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,0,884,1,0,31,118,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,0,617,0,0,31,30,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
57,0,20584,0,0,31,28,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
49,0,13818,0,0,31,221,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,0,4358,0,0,31,30,7,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,580,1,0,31,216,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,39,0,0,31,149,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,0,677,0,1,31,110,8,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36,0,723,1,0,31,101,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,0,29,1,0,31,49,24,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,0,5317,0,0,31,244,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,490,0,0,31,196,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,1,-697,1,0,31,423,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,2924,0,0,31,74,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,944,0,0,31,81,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,390,1,0,31,208,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,0,3079,0,0,31,19,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
53,0,3158,0,0,31,126,23,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,0,970,0,0,31,67,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,1742,1,0,31,39,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,0,1953,0,0,31,78,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
38,0,669,1,1,31,129,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,275,0,0,31,51,9,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,1079,0,0,31,61,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,0,0,0,0,31,574,2,-1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56,0,3846,0,0,31,86,7,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,0,1,0,31,181,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
57,0,340,0,1,31,167,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,0,24,0,0,31,35,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49,0,313,1,0,31,203,7,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,884,1,1,31,128,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,86,0,0,31,128,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,0,3308,0,1,31,119,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,0,4853,0,0,31,234,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,0,-168,0,0,31,56,3,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,0,137,1,0,31,27,22,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,0,0,1,0,31,16,34,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,-518,1,0,31,46,5,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,0,3936,1,0,31,15,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,557,0,0,31,47,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,0,105,0,0,31,111,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55,0,842,0,0,31,144,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,260,1,0,31,175,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
59,0,595,0,0,31,208,7,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
39,0,284,0,0,31,180,8,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
58,0,2538,1,0,31,307,6,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,0,2554,0,0,31,51,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,4900,1,0,31,121,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,2171,0,0,31,120,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
59,0,6187,0,0,31,114,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,0,0,0,0,31,106,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,0,4336,1,0,31,226,6,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,1,-392,0,0,31,725,4,-1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,0,0,0,0,31,105,6,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,0,55,1,0,31,119,8,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49,0,548,0,0,31,115,6,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
48,0,-876,0,1,31,6,16,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,0,1239,0,0,31,67,4,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
51,0,8758,0,0,31,92,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,-218,0,1,31,123,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,-759,1,0,31,142,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,0,0,0,31,22,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,0,296,0,0,31,253,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,0,27,1,1,31,43,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,0,1397,0,0,31,66,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49,0,1629,0,0,31,57,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,1605,0,0,31,126,6,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,0,846,1,0,31,437,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,428,0,0,31,38,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,0,3165,1,0,31,77,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
49,0,3144,0,0,31,349,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,0,2105,1,0,31,36,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,0,-82,1,0,31,543,31,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,247,1,0,31,114,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,0,-1076,1,0,31,58,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,0,590,0,0,31,49,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,-522,1,0,31,61,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,0,0,0,1,31,11,21,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,0,12,0,0,31,77,4,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
55,0,77,0,0,31,463,6,-1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,2053,0,0,31,81,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,0,2473,1,1,31,122,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,0,2858,0,0,31,56,6,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,1,685,1,0,31,94,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,998,1,0,31,126,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,0,3029,1,1,31,118,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,1,1,0,31,43,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,0,2191,1,0,31,96,6,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
58,0,3648,0,0,31,60,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,0,48,1,0,31,662,13,-1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,0,252,0,0,31,727,4,-1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,0,4487,0,0,31,79,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,0,488,0,0,31,231,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,0,4105,1,0,31,49,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,200,0,1,31,309,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,176,0,0,31,201,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,0,2651,0,0,31,258,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
51,0,106,1,0,31,240,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
44,0,4460,0,0,31,168,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
56,0,1502,0,0,31,119,11,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
57,0,1354,0,0,31,131,9,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,1,-1531,1,0,31,156,8,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,0,2554,1,0,31,77,15,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36,0,1023,1,0,31,189,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,0,0,0,0,31,107,17,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,1662,0,0,31,122,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,0,532,0,0,31,73,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
39,0,55,0,0,31,216,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,0,668,1,0,31,212,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,2391,1,0,31,148,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,0,0,0,1,31,122,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,389,0,0,31,46,4,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
45,0,-455,1,1,31,161,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,0,2597,0,0,31,52,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,714,0,0,31,145,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,0,16,0,0,31,59,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,0,4392,0,0,31,32,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,0,385,0,1,31,52,7,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,14,1,0,31,38,18,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55,0,2,0,1,31,126,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,0,5059,1,0,31,189,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,0,96,1,0,31,547,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,0,-211,0,1,31,166,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,2110,0,1,31,106,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49,0,4908,0,0,31,42,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56,0,0,0,0,31,45,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
47,0,2261,0,0,31,87,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,2219,1,0,31,548,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,0,1553,1,0,31,53,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,0,2077,1,0,31,88,21,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,-459,1,0,31,162,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,0,602,1,0,31,225,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,0,1954,0,0,31,1107,2,-1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55,0,3546,1,1,31,268,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,0,3036,1,0,31,52,5,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,0,533,1,0,31,228,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,0,0,0,31,83,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,0,648,1,0,31,462,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,0,0,0,0,31,847,14,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,0,5,1,0,31,188,3,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,0,375,0,0,31,80,2,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,1689,1,0,31,50,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,0,2258,1,0,31,255,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,0,470,1,0,31,101,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,4343,0,0,31,245,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,0,935,0,0,31,64,5,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,0,1533,0,0,31,83,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,0,22,1,0,31,59,3,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,4357,0,0,31,548,2,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,1,0,1,0,31,281,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57,0,271,0,0,31,81,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,0,812,1,1,31,83,6,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,1,0,0,0,31,35,9,-1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,0,517,1,0,31,101,7,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,-195,0,0,31,309,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57,0,3549,0,0,31,51,36,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
57,0,80,0,1,31,158,7,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,0,0,0,31,57,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,0,755,0,1,31,829,4,-1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,0,1077,0,0,31,367,4,-1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,0,5350,1,1,31,612,4,-1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
